time;Storage_PV5_H0-A
10.07.2016 02:30;0.0114928
10.07.2016 02:45;0.00985097
10.07.2016 03:00;0.00820914
10.07.2016 03:15;0.00820914
10.07.2016 03:30;0.00985097
10.07.2016 03:45;0.00985097
10.07.2016 04:00;0.00903005
10.07.2016 04:15;0.00944036
10.07.2016 04:30;0.0114928
10.07.2016 04:45;0.00903005
10.07.2016 05:00;0.00533579
10.07.2016 05:15;0.00697762
10.07.2016 05:30;0.00903005
10.07.2016 05:45;0.00944036
10.07.2016 06:00;0.00738823
10.07.2016 06:15;0.00779854
10.07.2016 06:30;0.00903005
10.07.2016 06:45;0.00985097
10.07.2016 07:00;0.00861945
10.07.2016 07:15;0.00738823
10.07.2016 07:30;0.00779854
10.07.2016 07:45;0.0106719
10.07.2016 08:00;0.00697762
10.07.2016 08:15;0.0057464
10.07.2016 08:30;0.0114928
10.07.2016 08:45;0.00697762
10.07.2016 09:00;0.0102613
10.07.2016 09:15;0.0160077
10.07.2016 09:30;0.0640837
10.07.2016 09:45;0.201606
10.07.2016 10:00;0.231669
10.07.2016 10:15;0.255279
10.07.2016 10:30;0.278888
10.07.2016 10:45;0.302497
10.07.2016 11:00;0.326106
10.07.2016 11:15;0.331928
10.07.2016 11:30;0.337749
10.07.2016 11:45;0.34357
10.07.2016 12:00;0.349391
10.07.2016 12:15;0.377227
10.07.2016 12:30;0.405063
10.07.2016 12:45;0.432899
10.07.2016 13:00;0.460735
10.07.2016 13:15;0.451801
10.07.2016 13:30;0.442867
10.07.2016 13:45;0.433933
10.07.2016 14:00;0.424998
10.07.2016 14:15;0.404356
10.07.2016 14:30;0.383713
10.07.2016 14:45;0.36307
10.07.2016 15:00;0.342427
10.07.2016 15:15;0.315359
10.07.2016 15:30;0.288291
10.07.2016 15:45;0.261222
10.07.2016 16:00;0.234154
10.07.2016 16:15;0.209796
10.07.2016 16:30;0.185439
10.07.2016 16:45;0.161082
10.07.2016 17:00;0.136725
10.07.2016 17:15;0.114961
10.07.2016 17:30;0.0931975
10.07.2016 17:45;0.0714338
10.07.2016 18:00;0.0496702
10.07.2016 18:15;0.0368193
10.07.2016 18:30;0.0239684
10.07.2016 18:45;0.0123137
10.07.2016 19:00;0.0155974
10.07.2016 19:15;0.0135449
10.07.2016 19:30;0.00903005
10.07.2016 19:45;0.0102613
10.07.2016 20:00;0.00738823
10.07.2016 20:15;0.00985097
10.07.2016 20:30;0.0110822
10.07.2016 20:45;0.0102613
10.07.2016 21:00;0.0164183
10.07.2016 21:15;0.0229856
10.07.2016 21:30;0.0221647
10.07.2016 21:45;0.0205228
10.07.2016 22:00;0.018881
10.07.2016 22:15;0.0180601
10.07.2016 22:30;0.0155974
10.07.2016 22:45;0.0172392
10.07.2016 23:00;0.0283214
10.07.2016 23:15;0.031605
10.07.2016 23:30;0.0328366
10.07.2016 23:45;0.0307841
11.07.2016 00:00;0.0307841
11.07.2016 00:15;0.031605
11.07.2016 00:30;0.032426
11.07.2016 00:45;0.0213438
11.07.2016 01:00;0.0201122
11.07.2016 01:15;0.0119031
11.07.2016 01:30;0.0106719
11.07.2016 01:45;0.00903005
11.07.2016 02:00;0.00615671
11.07.2016 02:15;0.00656731
11.07.2016 02:30;0.00944036
11.07.2016 02:45;0.00985097
11.07.2016 03:00;0.00779854
11.07.2016 03:15;0.00820914
11.07.2016 03:30;0.00985097
11.07.2016 03:45;0.0106719
11.07.2016 04:00;0.00738823
11.07.2016 04:15;0.00820914
11.07.2016 04:30;0.00903005
11.07.2016 04:45;0.00820914
11.07.2016 05:00;0.00615671
11.07.2016 05:15;0.00697762
11.07.2016 05:30;0.00944036
11.07.2016 05:45;0.0131346
11.07.2016 06:00;0.0114928
11.07.2016 06:15;0.00820914
11.07.2016 06:30;0.0057464
11.07.2016 06:45;0.00697762
11.07.2016 07:00;0.00861945
11.07.2016 07:15;0.00779854
11.07.2016 07:30;0.00615671
11.07.2016 07:45;0.00820914
11.07.2016 08:00;0.00944036
11.07.2016 08:15;0.169398
11.07.2016 08:30;0.195393
11.07.2016 08:45;0.196478
11.07.2016 09:00;0.197564
11.07.2016 09:15;0.228153
11.07.2016 09:30;0.258742
11.07.2016 09:45;0.289331
11.07.2016 10:00;0.31992
11.07.2016 10:15;0.302845
11.07.2016 10:30;0.28577
11.07.2016 10:45;0.268695
11.07.2016 11:00;0.25162
11.07.2016 11:15;0.259471
11.07.2016 11:30;0.267322
11.07.2016 11:45;0.275173
11.07.2016 12:00;0.283024
11.07.2016 12:15;0.284434
11.07.2016 12:30;0.285844
11.07.2016 12:45;0.287255
11.07.2016 13:00;0.288665
11.07.2016 13:15;0.26749
11.07.2016 13:30;0.246316
11.07.2016 13:45;0.225141
11.07.2016 14:00;0.203967
11.07.2016 14:15;0.211844
11.07.2016 14:30;0.219721
11.07.2016 14:45;0.227598
11.07.2016 15:00;0.235475
11.07.2016 15:15;0.230368
11.07.2016 15:30;0.22526
11.07.2016 15:45;0.220153
11.07.2016 16:00;0.215045
11.07.2016 16:15;0.196645
11.07.2016 16:30;0.178244
11.07.2016 16:45;0.159844
11.07.2016 17:00;0.141443
11.07.2016 17:15;0.121222
11.07.2016 17:30;0.101001
11.07.2016 17:45;0.0807794
11.07.2016 18:00;0.0605582
11.07.2016 18:15;0.0449854
11.07.2016 18:30;0.0294125
11.07.2016 18:45;0.0176495
11.07.2016 19:00;0.0155974
11.07.2016 19:15;0.0164183
11.07.2016 19:30;0.0213438
11.07.2016 19:45;0.0201122
11.07.2016 20:00;0.0262692
11.07.2016 20:15;0.0155974
11.07.2016 20:30;0.0176495
11.07.2016 20:45;0.0180601
11.07.2016 21:00;0.0197019
11.07.2016 21:15;0.0172392
11.07.2016 21:30;0.0197019
11.07.2016 21:45;0.0197019
11.07.2016 22:00;0.0217541
11.07.2016 22:15;0.0262692
11.07.2016 22:30;0.0266796
11.07.2016 22:45;0.0270902
11.07.2016 23:00;0.032426
11.07.2016 23:15;0.0352993
11.07.2016 23:30;0.0369408
11.07.2016 23:45;0.0373514
12.07.2016 00:00;0.0279111
12.07.2016 00:15;0.0295529
12.07.2016 00:30;0.0262692
12.07.2016 00:45;0.0246274
12.07.2016 01:00;0.0201122
12.07.2016 01:15;0.0197019
12.07.2016 01:30;0.0164183
12.07.2016 01:45;0.0110822
12.07.2016 02:00;0.00985097
12.07.2016 02:15;0.00903005
12.07.2016 02:30;0.00615671
12.07.2016 02:45;0.00820914
12.07.2016 03:00;0.00985097
12.07.2016 03:15;0.00944036
12.07.2016 03:30;0.00944036
12.07.2016 03:45;0.00861945
12.07.2016 04:00;0.00820914
12.07.2016 04:15;0.0110822
12.07.2016 04:30;0.00861945
12.07.2016 04:45;0.00779854
12.07.2016 05:00;0.00656731
12.07.2016 05:15;0.00779854
12.07.2016 05:30;0.00861945
12.07.2016 05:45;0.00779854
12.07.2016 06:00;0.00861945
12.07.2016 06:15;0.0123137
12.07.2016 06:30;0.0114928
12.07.2016 06:45;0.00697762
12.07.2016 07:00;0.00697762
12.07.2016 07:15;0.00697762
12.07.2016 07:30;0.00738823
12.07.2016 07:45;0.00944036
12.07.2016 08:00;0.0131346
12.07.2016 08:15;0.0135449
12.07.2016 08:30;0.00820914
12.07.2016 08:45;0.00985097
12.07.2016 09:00;0.00903005
12.07.2016 09:15;0.179114
12.07.2016 09:30;0.261508
12.07.2016 09:45;0.339303
12.07.2016 10:00;0.417097
12.07.2016 10:15;0.427211
12.07.2016 10:30;0.437324
12.07.2016 10:45;0.447438
12.07.2016 11:00;0.457552
12.07.2016 11:15;0.440638
12.07.2016 11:30;0.423723
12.07.2016 11:45;0.406809
12.07.2016 12:00;0.389895
12.07.2016 12:15;0.380935
12.07.2016 12:30;0.371975
12.07.2016 12:45;0.363015
12.07.2016 13:00;0.354055
12.07.2016 13:15;0.326093
12.07.2016 13:30;0.298131
12.07.2016 13:45;0.270169
12.07.2016 14:00;0.242207
12.07.2016 14:15;0.22431
12.07.2016 14:30;0.206414
12.07.2016 14:45;0.188517
12.07.2016 15:00;0.17062
12.07.2016 15:15;0.165344
12.07.2016 15:30;0.160067
12.07.2016 15:45;0.15479
12.07.2016 16:00;0.149514
12.07.2016 16:15;0.140999
12.07.2016 16:30;0.132485
12.07.2016 16:45;0.123971
12.07.2016 17:00;0.115456
12.07.2016 17:15;0.102355
12.07.2016 17:30;0.0892528
12.07.2016 17:45;0.076151
12.07.2016 18:00;0.0630492
12.07.2016 18:15;0.0468536
12.07.2016 18:30;0.0306579
12.07.2016 18:45;0.0144623
12.07.2016 19:00;0.0213438
12.07.2016 19:15;0.0114928
12.07.2016 19:30;0.0119031
12.07.2016 19:45;0.0110822
12.07.2016 20:00;0.0160077
12.07.2016 20:15;0.0106719
12.07.2016 20:30;0.0295529
12.07.2016 20:45;0.0168286
12.07.2016 21:00;0.0151868
12.07.2016 21:15;0.0164183
12.07.2016 21:30;0.0184704
12.07.2016 21:45;0.0164183
12.07.2016 22:00;0.0164183
12.07.2016 22:15;0.0262692
12.07.2016 22:30;0.018881
12.07.2016 22:45;0.0197019
12.07.2016 23:00;0.0197019
12.07.2016 23:15;0.0205228
12.07.2016 23:30;0.0213438
12.07.2016 23:45;0.0176495
13.07.2016 00:00;0.022575
13.07.2016 00:15;0.0192913
13.07.2016 00:30;0.0192913
13.07.2016 00:45;0.0172392
13.07.2016 01:00;0.0155974
13.07.2016 01:15;0.0123137
13.07.2016 01:30;0.00944036
13.07.2016 01:45;0.00861945
13.07.2016 02:00;0.00903005
13.07.2016 02:15;0.00861945
13.07.2016 02:30;0.00861945
13.07.2016 02:45;0.00615671
13.07.2016 03:00;0.00697762
13.07.2016 03:15;0.012724
13.07.2016 03:30;0.012724
13.07.2016 03:45;0.0110822
13.07.2016 04:00;0.0114928
13.07.2016 04:15;0.0110822
13.07.2016 04:30;0.00985097
13.07.2016 04:45;0.00533579
13.07.2016 05:00;0.00656731
13.07.2016 05:15;0.00861945
13.07.2016 05:30;0.00861945
13.07.2016 05:45;0.00697762
13.07.2016 06:00;0.00492548
13.07.2016 06:15;0.00615671
13.07.2016 06:30;0.00738823
13.07.2016 06:45;0.00656731
13.07.2016 07:00;0.00697762
13.07.2016 07:15;0.00779854
13.07.2016 07:30;0.00861945
13.07.2016 07:45;0.00656731
13.07.2016 08:00;0.0110822
13.07.2016 08:15;0.0963593
13.07.2016 08:30;0.156631
13.07.2016 08:45;0.166738
13.07.2016 09:00;0.176844
13.07.2016 09:15;0.197535
13.07.2016 09:30;0.218225
13.07.2016 09:45;0.238916
13.07.2016 10:00;0.259607
13.07.2016 10:15;0.244088
13.07.2016 10:30;0.228569
13.07.2016 10:45;0.21305
13.07.2016 11:00;0.197531
13.07.2016 11:15;0.190354
13.07.2016 11:30;0.183178
13.07.2016 11:45;0.176002
13.07.2016 12:00;0.168825
13.07.2016 12:15;0.14042
13.07.2016 12:30;0.112015
13.07.2016 12:45;0.08361
13.07.2016 13:00;0.0552049
13.07.2016 13:15;0.0705511
13.07.2016 13:30;0.0858973
13.07.2016 13:45;0.101244
13.07.2016 14:00;0.11659
13.07.2016 14:15;0.114188
13.07.2016 14:30;0.111786
13.07.2016 14:45;0.109383
13.07.2016 15:00;0.106981
13.07.2016 15:15;0.0990571
13.07.2016 15:30;0.0911329
13.07.2016 15:45;0.0832087
13.07.2016 16:00;0.0752846
13.07.2016 16:15;0.0724358
13.07.2016 16:30;0.0695871
13.07.2016 16:45;0.0667383
13.07.2016 17:00;0.0638896
13.07.2016 17:15;0.0606715
13.07.2016 17:30;0.0574535
13.07.2016 17:45;0.0542355
13.07.2016 18:00;0.0510175
13.07.2016 18:15;0.0378298
13.07.2016 18:30;0.0246421
13.07.2016 18:45;0.0131346
13.07.2016 19:00;0.0119031
13.07.2016 19:15;0.00985097
13.07.2016 19:30;0.0110822
13.07.2016 19:45;0.0143658
13.07.2016 20:00;0.0184704
13.07.2016 20:15;0.0110822
13.07.2016 20:30;0.00820914
13.07.2016 20:45;0.00738823
13.07.2016 21:00;0.00738823
13.07.2016 21:15;0.00861945
13.07.2016 21:30;0.012724
13.07.2016 21:45;0.0217541
13.07.2016 22:00;0.0168286
13.07.2016 22:15;0.0160077
13.07.2016 22:30;0.0172392
13.07.2016 22:45;0.0238065
13.07.2016 23:00;0.0258586
13.07.2016 23:15;0.0320156
13.07.2016 23:30;0.0357096
13.07.2016 23:45;0.0295529
14.07.2016 00:00;0.032426
14.07.2016 00:15;0.0320156
14.07.2016 00:30;0.0303738
14.07.2016 00:45;0.0291423
14.07.2016 01:00;0.0254483
14.07.2016 01:15;0.0217541
14.07.2016 01:30;0.0205228
14.07.2016 01:45;0.0139555
14.07.2016 02:00;0.0151868
14.07.2016 02:15;0.00985097
14.07.2016 02:30;0.0131346
14.07.2016 02:45;0.0102613
14.07.2016 03:00;0.0110822
14.07.2016 03:15;0.00944036
14.07.2016 03:30;0.00861945
14.07.2016 03:45;0.00820914
14.07.2016 04:00;0.00697762
14.07.2016 04:15;0.00697762
14.07.2016 04:30;0.0106719
14.07.2016 04:45;0.00903005
14.07.2016 05:00;0.00779854
14.07.2016 05:15;0.00533579
14.07.2016 05:30;0.00738823
14.07.2016 05:45;0.00738823
14.07.2016 06:00;0.0057464
14.07.2016 06:15;0.00697762
14.07.2016 06:30;0.00779854
14.07.2016 06:45;0.00985097
14.07.2016 07:00;0.00656731
14.07.2016 07:15;0.00615671
14.07.2016 07:30;0.00861945
14.07.2016 07:45;0.00861945
14.07.2016 08:00;0.00944036
14.07.2016 08:15;0.00738823
14.07.2016 08:30;0.00533579
14.07.2016 08:45;0.00656731
14.07.2016 09:00;0.0583721
14.07.2016 09:15;0.157534
14.07.2016 09:30;0.18567
14.07.2016 09:45;0.213806
14.07.2016 10:00;0.241941
14.07.2016 10:15;0.241203
14.07.2016 10:30;0.240465
14.07.2016 10:45;0.239727
14.07.2016 11:00;0.238988
14.07.2016 11:15;0.238972
14.07.2016 11:30;0.238955
14.07.2016 11:45;0.238939
14.07.2016 12:00;0.238922
14.07.2016 12:15;0.254564
14.07.2016 12:30;0.270207
14.07.2016 12:45;0.285849
14.07.2016 13:00;0.301491
14.07.2016 13:15;0.278025
14.07.2016 13:30;0.254558
14.07.2016 13:45;0.231092
14.07.2016 14:00;0.207626
14.07.2016 14:15;0.20159
14.07.2016 14:30;0.195553
14.07.2016 14:45;0.189517
14.07.2016 15:00;0.183481
14.07.2016 15:15;0.166574
14.07.2016 15:30;0.149668
14.07.2016 15:45;0.132761
14.07.2016 16:00;0.115854
14.07.2016 16:15;0.115343
14.07.2016 16:30;0.114833
14.07.2016 16:45;0.114322
14.07.2016 17:00;0.113811
14.07.2016 17:15;0.103156
14.07.2016 17:30;0.0925002
14.07.2016 17:45;0.0818446
14.07.2016 18:00;0.0711891
14.07.2016 18:15;0.0529585
14.07.2016 18:30;0.0347279
14.07.2016 18:45;0.0164183
14.07.2016 19:00;0.0151868
14.07.2016 19:15;0.0168286
14.07.2016 19:30;0.0155974
14.07.2016 19:45;0.0135449
14.07.2016 20:00;0.0168286
14.07.2016 20:15;0.012724
14.07.2016 20:30;0.051307
14.07.2016 20:45;0.0426872
14.07.2016 21:00;0.0143658
14.07.2016 21:15;0.0172392
14.07.2016 21:30;0.0229856
14.07.2016 21:45;0.0275005
14.07.2016 22:00;0.0238065
14.07.2016 22:15;0.0131346
14.07.2016 22:30;0.0197019
14.07.2016 22:45;0.0233959
14.07.2016 23:00;0.0221647
14.07.2016 23:15;0.0283214
14.07.2016 23:30;0.0205228
14.07.2016 23:45;0.0352993
15.07.2016 00:00;0.028732
15.07.2016 00:15;0.028732
15.07.2016 00:30;0.0246274
15.07.2016 00:45;0.0213438
15.07.2016 01:00;0.022575
15.07.2016 01:15;0.0184704
15.07.2016 01:30;0.0184704
15.07.2016 01:45;0.0176495
15.07.2016 02:00;0.0143658
15.07.2016 02:15;0.0135449
15.07.2016 02:30;0.0123137
15.07.2016 02:45;0.0131346
15.07.2016 03:00;0.0102613
15.07.2016 03:15;0.00861945
15.07.2016 03:30;0.00820914
15.07.2016 03:45;0.0110822
15.07.2016 04:00;0.0110822
15.07.2016 04:15;0.00944036
15.07.2016 04:30;0.00738823
15.07.2016 04:45;0.00738823
15.07.2016 05:00;0.00738823
15.07.2016 05:15;0.00656731
15.07.2016 05:30;0.00697762
15.07.2016 05:45;0.00861945
15.07.2016 06:00;0.0102613
15.07.2016 06:15;0.00697762
15.07.2016 06:30;0.0057464
15.07.2016 06:45;0.00615671
15.07.2016 07:00;0.00779854
15.07.2016 07:15;0.00738823
15.07.2016 07:30;0.00697762
15.07.2016 07:45;0.0455606
15.07.2016 08:00;0.0459709
15.07.2016 08:15;0.0221647
15.07.2016 08:30;0.127897
15.07.2016 08:45;0.210124
15.07.2016 09:00;0.226702
15.07.2016 09:15;0.275309
15.07.2016 09:30;0.323916
15.07.2016 09:45;0.372524
15.07.2016 10:00;0.421131
15.07.2016 10:15;0.433583
15.07.2016 10:30;0.446036
15.07.2016 10:45;0.458488
15.07.2016 11:00;0.47094
15.07.2016 11:15;0.461811
15.07.2016 11:30;0.452681
15.07.2016 11:45;0.443551
15.07.2016 12:00;0.434421
15.07.2016 12:15;0.455371
15.07.2016 12:30;0.476322
15.07.2016 12:45;0.497272
15.07.2016 13:00;0.518222
15.07.2016 13:15;0.508911
15.07.2016 13:30;0.499599
15.07.2016 13:45;0.490288
15.07.2016 14:00;0.480976
15.07.2016 14:15;0.463504
15.07.2016 14:30;0.446031
15.07.2016 14:45;0.428558
15.07.2016 15:00;0.411085
15.07.2016 15:15;0.367209
15.07.2016 15:30;0.323334
15.07.2016 15:45;0.279458
15.07.2016 16:00;0.235582
15.07.2016 16:15;0.211398
15.07.2016 16:30;0.187214
15.07.2016 16:45;0.163029
15.07.2016 17:00;0.138845
15.07.2016 17:15;0.118358
15.07.2016 17:30;0.0978701
15.07.2016 17:45;0.0773827
15.07.2016 18:00;0.0568953
15.07.2016 18:15;0.0422382
15.07.2016 18:30;0.027581
15.07.2016 18:45;0.0176495
15.07.2016 19:00;0.018881
15.07.2016 19:15;0.0164183
15.07.2016 19:30;0.0192913
15.07.2016 19:45;0.0151868
15.07.2016 20:00;0.0143658
15.07.2016 20:15;0.0184704
15.07.2016 20:30;0.0139555
15.07.2016 20:45;0.0106719
15.07.2016 21:00;0.00985097
15.07.2016 21:15;0.00903005
15.07.2016 21:30;0.012724
15.07.2016 21:45;0.0151868
15.07.2016 22:00;0.0151868
15.07.2016 22:15;0.0119031
15.07.2016 22:30;0.0172392
15.07.2016 22:45;0.0275005
15.07.2016 23:00;0.0311947
15.07.2016 23:15;0.0266796
15.07.2016 23:30;0.0221647
15.07.2016 23:45;0.0172392
16.07.2016 00:00;0.0209332
16.07.2016 00:15;0.0192913
16.07.2016 00:30;0.0180601
16.07.2016 00:45;0.0147765
16.07.2016 01:00;0.0209332
16.07.2016 01:15;0.012724
16.07.2016 01:30;0.0110822
16.07.2016 01:45;0.0102613
16.07.2016 02:00;0.0102613
16.07.2016 02:15;0.0119031
16.07.2016 02:30;0.00861945
16.07.2016 02:45;0.00820914
16.07.2016 03:00;0.00903005
16.07.2016 03:15;0.00944036
16.07.2016 03:30;0.00697762
16.07.2016 03:45;0.00697762
16.07.2016 04:00;0.00615671
16.07.2016 04:15;0.0110822
16.07.2016 04:30;0.00903005
16.07.2016 04:45;0.00697762
16.07.2016 05:00;0.00697762
16.07.2016 05:15;0.00861945
16.07.2016 05:30;0.00820914
16.07.2016 05:45;0.00533579
16.07.2016 06:00;0.00451488
16.07.2016 06:15;0.00615671
16.07.2016 06:30;0.00903005
16.07.2016 06:45;0.00779854
16.07.2016 07:00;0.00656731
16.07.2016 07:15;0.00533579
16.07.2016 07:30;0.00738823
16.07.2016 07:45;0.00615671
16.07.2016 08:00;0.10368
16.07.2016 08:15;0.192261
16.07.2016 08:30;0.205732
16.07.2016 08:45;0.219203
16.07.2016 09:00;0.232674
16.07.2016 09:15;0.292511
16.07.2016 09:30;0.352347
16.07.2016 09:45;0.412184
16.07.2016 10:00;0.47202
16.07.2016 10:15;0.467875
16.07.2016 10:30;0.463729
16.07.2016 10:45;0.459584
16.07.2016 11:00;0.455439
16.07.2016 11:15;0.435297
16.07.2016 11:30;0.415156
16.07.2016 11:45;0.395014
16.07.2016 12:00;0.374872
16.07.2016 12:15;0.308868
16.07.2016 12:30;0.242864
16.07.2016 12:45;0.176859
16.07.2016 13:00;0.110855
16.07.2016 13:15;0.142597
16.07.2016 13:30;0.174339
16.07.2016 13:45;0.206081
16.07.2016 14:00;0.237824
16.07.2016 14:15;0.218756
16.07.2016 14:30;0.199689
16.07.2016 14:45;0.180622
16.07.2016 15:00;0.161555
16.07.2016 15:15;0.165117
16.07.2016 15:30;0.168678
16.07.2016 15:45;0.17224
16.07.2016 16:00;0.175802
16.07.2016 16:15;0.159441
16.07.2016 16:30;0.14308
16.07.2016 16:45;0.126719
16.07.2016 17:00;0.110358
16.07.2016 17:15;0.100833
16.07.2016 17:30;0.0913086
16.07.2016 17:45;0.0817839
16.07.2016 18:00;0.0722591
16.07.2016 18:15;0.053761
16.07.2016 18:30;0.0352629
16.07.2016 18:45;0.0172392
16.07.2016 19:00;0.0123137
16.07.2016 19:15;0.0119031
16.07.2016 19:30;0.0123137
16.07.2016 19:45;0.00944036
16.07.2016 20:00;0.00944036
16.07.2016 20:15;0.0102613
16.07.2016 20:30;0.0184704
16.07.2016 20:45;0.0164183
16.07.2016 21:00;0.0139555
16.07.2016 21:15;0.0184704
16.07.2016 21:30;0.0184704
16.07.2016 21:45;0.0209332
16.07.2016 22:00;0.0205228
16.07.2016 22:15;0.0213438
16.07.2016 22:30;0.0229856
16.07.2016 22:45;0.0291423
16.07.2016 23:00;0.0291423
16.07.2016 23:15;0.0266796
16.07.2016 23:30;0.0311947
16.07.2016 23:45;0.0336575
17.07.2016 00:00;0.0303738
17.07.2016 00:15;0.0250377
17.07.2016 00:30;0.0242168
17.07.2016 00:45;0.0217541
17.07.2016 01:00;0.0176495
17.07.2016 01:15;0.0164183
17.07.2016 01:30;0.00738823
17.07.2016 01:45;0.00820914
17.07.2016 02:00;0.00944036
17.07.2016 02:15;0.00738823
17.07.2016 02:30;0.00656731
17.07.2016 02:45;0.00779854
17.07.2016 03:00;0.0102613
17.07.2016 03:15;0.00903005
17.07.2016 03:30;0.00738823
17.07.2016 03:45;0.00738823
17.07.2016 04:00;0.00903005
17.07.2016 04:15;0.00656731
17.07.2016 04:30;0.00615671
17.07.2016 04:45;0.00697762
17.07.2016 05:00;0.00903005
17.07.2016 05:15;0.00779854
17.07.2016 05:30;0.00656731
17.07.2016 05:45;0.00615671
17.07.2016 06:00;0.00779854
17.07.2016 06:15;0.00903005
17.07.2016 06:30;0.00820914
17.07.2016 06:45;0.00861945
17.07.2016 07:00;0.0110822
17.07.2016 07:15;0.0106719
17.07.2016 07:30;0.00656731
17.07.2016 07:45;0.00697762
17.07.2016 08:00;0.00697762
17.07.2016 08:15;0.011408
17.07.2016 08:30;0.153734
17.07.2016 08:45;0.160174
17.07.2016 09:00;0.166614
17.07.2016 09:15;0.225385
17.07.2016 09:30;0.284156
17.07.2016 09:45;0.342927
17.07.2016 10:00;0.401698
17.07.2016 10:15;0.398943
17.07.2016 10:30;0.396188
17.07.2016 10:45;0.393433
17.07.2016 11:00;0.390678
17.07.2016 11:15;0.394803
17.07.2016 11:30;0.398927
17.07.2016 11:45;0.403052
17.07.2016 12:00;0.407177
17.07.2016 12:15;0.436003
17.07.2016 12:30;0.46483
17.07.2016 12:45;0.493656
17.07.2016 13:00;0.522483
17.07.2016 13:15;0.509987
17.07.2016 13:30;0.497491
17.07.2016 13:45;0.484996
17.07.2016 14:00;0.4725
17.07.2016 14:15;0.455603
17.07.2016 14:30;0.438705
17.07.2016 14:45;0.421808
17.07.2016 15:00;0.404911
17.07.2016 15:15;0.359111
17.07.2016 15:30;0.313312
17.07.2016 15:45;0.267512
17.07.2016 16:00;0.221713
17.07.2016 16:15;0.199958
17.07.2016 16:30;0.178202
17.07.2016 16:45;0.156447
17.07.2016 17:00;0.134692
17.07.2016 17:15;0.115148
17.07.2016 17:30;0.0956047
17.07.2016 17:45;0.0760613
17.07.2016 18:00;0.0565179
17.07.2016 18:15;0.0419551
17.07.2016 18:30;0.0273923
17.07.2016 18:45;0.0128295
17.07.2016 19:00;0.0135449
17.07.2016 19:15;0.0147765
17.07.2016 19:30;0.0102613
17.07.2016 19:45;0.00944036
17.07.2016 20:00;0.0135449
17.07.2016 20:15;0.0135449
17.07.2016 20:30;0.0143658
17.07.2016 20:45;0.0143658
17.07.2016 21:00;0.0172392
17.07.2016 21:15;0.0151868
17.07.2016 21:30;0.012724
17.07.2016 21:45;0.0123137
17.07.2016 22:00;0.012724
17.07.2016 22:15;0.0151868
17.07.2016 22:30;0.0143658
17.07.2016 22:45;0.0307841
17.07.2016 23:00;0.032426
17.07.2016 23:15;0.0352993
17.07.2016 23:30;0.0348887
17.07.2016 23:45;0.0344784
18.07.2016 00:00;0.028732
18.07.2016 00:15;0.031605
18.07.2016 00:30;0.0147765
18.07.2016 00:45;0.00779854
18.07.2016 01:00;0.0106719
18.07.2016 01:15;0.0102613
18.07.2016 01:30;0.0110822
18.07.2016 01:45;0.0102613
18.07.2016 02:00;0.0102613
18.07.2016 02:15;0.0131346
18.07.2016 02:30;0.0110822
18.07.2016 02:45;0.00820914
18.07.2016 03:00;0.00615671
18.07.2016 03:15;0.00738823
18.07.2016 03:30;0.00779854
18.07.2016 03:45;0.00697762
18.07.2016 04:00;0.00779854
18.07.2016 04:15;0.00903005
18.07.2016 04:30;0.00944036
18.07.2016 04:45;0.00615671
18.07.2016 05:00;0.00492548
18.07.2016 05:15;0.0057464
18.07.2016 05:30;0.00697762
18.07.2016 05:45;0.00656731
18.07.2016 06:00;0.00615671
18.07.2016 06:15;0.00697762
18.07.2016 06:30;0.00861945
18.07.2016 06:45;0.0057464
18.07.2016 07:00;0.00492548
18.07.2016 07:15;0.00492548
18.07.2016 07:30;0.00738823
18.07.2016 07:45;0.00697762
18.07.2016 08:00;0.028732
18.07.2016 08:15;0.00861945
18.07.2016 08:30;0.00944036
18.07.2016 08:45;0.00697762
18.07.2016 09:00;0.00985097
18.07.2016 09:15;0.00944036
18.07.2016 09:30;0.00985097
18.07.2016 09:45;0.012724
18.07.2016 10:00;0.00861945
18.07.2016 10:15;0.00779854
18.07.2016 10:30;0.00861945
18.07.2016 10:45;0.00697762
18.07.2016 11:00;0.0057464
18.07.2016 11:15;0.0057464
18.07.2016 11:30;0.00944036
18.07.2016 11:45;0.00820914
18.07.2016 12:00;0.00779854
18.07.2016 12:15;0.0110822
18.07.2016 12:30;0.0106719
18.07.2016 12:45;0.0102613
18.07.2016 13:00;0.00820914
18.07.2016 13:15;0.00697762
18.07.2016 13:30;0.0102613
18.07.2016 13:45;0.0114928
18.07.2016 14:00;0.0119031
18.07.2016 14:15;0.00903005
18.07.2016 14:30;0.00656731
18.07.2016 14:45;0.00779854
18.07.2016 15:00;0.00820914
18.07.2016 15:15;0.00779854
18.07.2016 15:30;0.00738823
18.07.2016 15:45;0.00656731
18.07.2016 16:00;0.00861945
18.07.2016 16:15;0.0110822
18.07.2016 16:30;0.00861945
18.07.2016 16:45;0.00615671
18.07.2016 17:00;0.00697762
18.07.2016 17:15;0.00861945
18.07.2016 17:30;0.0160077
18.07.2016 17:45;0.00944036
18.07.2016 18:00;0.00985097
18.07.2016 18:15;0.012724
18.07.2016 18:30;0.0147765
18.07.2016 18:45;0.0135449
18.07.2016 19:00;0.012724
18.07.2016 19:15;0.00985097
18.07.2016 19:30;0.00861945
18.07.2016 19:45;0.00779854
18.07.2016 20:00;0.012724
18.07.2016 20:15;0.0119031
