time;Storage_PV5_H0-A;Storage_PV5_G2-A;Storage_PV5_H0-G;Storage_PV5_G4-A
30.07.2016 08:45;0.00779854;0.0289693;0.0104752;0.0394179
30.07.2016 09:00;0.0139555;0.036255;0.00733283;0.0384206
30.07.2016 09:15;0.00738823;0.0408519;0.00942776;0.0341704
30.07.2016 09:30;0.0192913;0.0452754;0.0083803;0.0338079
30.07.2016 09:45;0.00861945;0.0417192;0.00628537;0.0345105
30.07.2016 10:00;0.0250377;0.0498723;0.0115227;0.0351338
30.07.2016 10:15;0.00903005;0.0569845;0.00628537;0.0365506
30.07.2016 10:30;0.0131346;0.0590661;0.00628537;0.0472379
30.07.2016 10:45;0.0135449;0.065658;0.0146657;0.0412539
30.07.2016 11:00;0.00656731;0.0593264;0.0083803;0.0402679
30.07.2016 11:15;0.00944036;0.0551631;0.00523791;0.0371739
30.07.2016 11:30;0.218187;0.0611478;0.00942776;0.0383072
30.07.2016 11:45;0.232848;0.0644437;0.0083803;0.0376611
30.07.2016 12:00;0.24643;0.0655713;0.0083803;0.0378312
30.07.2016 12:15;0.25346;0.0666121;0.0083803;0.0385112
30.07.2016 12:30;0.260491;0.062709;0.00523791;0.0377745
30.07.2016 12:45;0.267522;0.0647906;0.0125702;0.0391006
30.07.2016 13:00;0.274552;0.0683468;0.00733283;0.0956553
30.07.2016 13:15;0.288309;0.0632294;0.00523791;0.288309
30.07.2016 13:30;0.302065;0.066959;0.0104752;0.302065
30.07.2016 13:45;0.315821;0.079362;0.239961;0.315821
30.07.2016 14:00;0.329577;0.0623621;0.329577;0.329577
30.07.2016 14:15;0.327341;0.0616682;0.327341;0.327341
30.07.2016 14:30;0.325105;0.0679998;0.325105;0.325105
30.07.2016 14:45;0.322869;0.0681733;0.322869;0.322869
30.07.2016 15:00;0.320633;0.0621886;0.320633;0.320633
30.07.2016 15:15;0.290085;0.0625355;0.290085;0.290085
30.07.2016 15:30;0.259537;0.0689538;0.259537;0.259537
30.07.2016 15:45;0.228989;0.0709488;0.228989;0.228989
30.07.2016 16:00;0.198441;0.0712957;0.198441;0.198441
30.07.2016 16:15;0.178063;0.0569845;0.178063;0.178063
30.07.2016 16:30;0.157684;0.0637498;0.157684;0.157684
30.07.2016 16:45;0.137306;0.0608875;0.137306;0.137306
30.07.2016 17:00;0.116927;0.0652243;0.116927;0.116927
30.07.2016 17:15;0.101438;0.0663519;0.101438;0.101438
30.07.2016 17:30;0.0859486;0.066959;0.0859486;0.0859486
30.07.2016 17:45;0.0704594;0.0672191;0.0704594;0.0704594
30.07.2016 18:00;0.0549702;0.0620152;0.0549702;0.0549702
30.07.2016 18:15;0.0407943;0.0672191;0.0407943;0.0407943
30.07.2016 18:30;0.0266184;0.05976;0.0266184;0.0266184
30.07.2016 18:45;0.0258586;0.0648774;0.0124425;0.0124425
30.07.2016 19:00;0.0164183;0.0671324;0.0083803;0.0102342
30.07.2016 19:15;0.0135449;0.0675661;0.0115227;0.00927079
30.07.2016 19:30;0.0135449;0.0621886;0.00733283;0.00932747
30.07.2016 19:45;0.00779854;0.0632294;0.00733283;0.00955418
30.07.2016 20:00;0.00820914;0.0680865;0.0104752;0.0101435
30.07.2016 20:15;0.00944036;0.0624488;0.0104752;0.00961086
30.07.2016 20:30;0.0151868;0.0600202;0.00523791;0.00876081
30.07.2016 20:45;0.012724;0.0640968;0.00942776;0.0077974
30.07.2016 21:00;0.0123137;0.0604539;0.00942776;0.00830751
30.07.2016 21:15;0.0114928;0.0618416;0.0083803;0.00802411
30.07.2016 21:30;0.0143658;0.0592396;0.00733283;0.00816009
30.07.2016 21:45;0.0131346;0.0534284;0.00628537;0.00810341
30.07.2016 22:00;0.0164183;0.0554233;0.0104752;0.00813747
30.07.2016 22:15;0.0270902;0.05551;0.00942776;0.00787682
30.07.2016 22:30;0.0307841;0.0522141;0.00523791;0.0124442
30.07.2016 22:45;0.0303738;0.0569845;0.0104752;0.00927079
30.07.2016 23:00;0.028732;0.0527345;0.0115227;0.00895347
30.07.2016 23:15;0.0270902;0.0554233;0.00523791;0.00768417
30.07.2016 23:30;0.0295529;0.0536886;0.0083803;0.0066074
30.07.2016 23:45;0.0336575;0.0491784;0.0125702;0.00728742
31.07.2016 00:00;0.0299632;0.0540355;0.00628537;0.00723074
31.07.2016 00:15;0.0295529;0.0488315;0.0083803;0.00725348
31.07.2016 00:30;0.0275005;0.05126;0.00523791;0.0066074
31.07.2016 00:45;0.0307841;0.0420662;0.0125702;0.00689079
31.07.2016 01:00;0.0295529;0.0402448;0.0083803;0.0066867
31.07.2016 01:15;0.0254483;0.0354743;0.0240934;0.00717406
31.07.2016 01:30;0.0209332;0.0261938;0.00628537;0.00728742
31.07.2016 01:45;0.0205228;0.0289693;0.0136176;0.00717406
31.07.2016 02:00;0.018881;0.0235051;0.0083803;0.00606336
31.07.2016 02:15;0.0114928;0.019602;0.00418986;0.00640343
31.07.2016 02:30;0.00779854;0.0194285;0.0115227;0.00657347
31.07.2016 02:45;0.00697762;0.0118827;0.0115227;0.00706083
31.07.2016 03:00;0.00903005;0.00754593;0.00628537;0.00663014
31.07.2016 03:15;0.0102613;0.00902036;0.00523791;0.00700415
31.07.2016 03:30;0.00697762;0.0116224;0.0125702;0.00702677
31.07.2016 03:45;0.00779854;0.0111888;0.00942776;0.00689079
31.07.2016 04:00;0.00820914;0.010755;0.00628537;0.00711738
31.07.2016 04:15;0.00944036;0.0104949;0.00628537;0.00714013
31.07.2016 04:30;0.00779854;0.010755;0.0115227;0.00632413
31.07.2016 04:45;0.00738823;0.0104081;0.0083803;0.0066074
31.07.2016 05:00;0.00656731;0.0104081;0.00523791;0.00655072
31.07.2016 05:15;0.0106719;0.00980098;0.0104752;0.00694747
31.07.2016 05:30;0.00820914;0.00962753;0.0115227;0.00725348
31.07.2016 05:45;0.00903005;0.0095408;0.00628537;0.00674338
31.07.2016 06:00;0.00861945;0.00945408;0.00733283;0.00672076
31.07.2016 06:15;0.00738823;0.00945408;0.00942776;0.00689079
31.07.2016 06:30;0.00738823;0.0112755;0.0104752;0.00689079
31.07.2016 06:45;0.00533579;0.0100612;0.00733283;0.00893085
31.07.2016 07:00;0.00451488;0.00971425;0.00523791;0.00711738
31.07.2016 07:15;0.00779854;0.00841328;0.0104752;0.00677743
31.07.2016 07:30;0.00615671;0.00737239;0.0115227;0.0707933
31.07.2016 07:45;0.00779854;0.01275;0.158885;0.167112
31.07.2016 08:00;0.0057464;0.0145714;0.184046;0.184046
31.07.2016 08:15;0.16164;0.0406784;0.204052;0.204052
31.07.2016 08:30;0.224057;0.0338264;0.224057;0.224057
31.07.2016 08:45;0.244063;0.0273213;0.244063;0.244063
31.07.2016 09:00;0.264068;0.0353009;0.264068;0.264068
31.07.2016 09:15;0.312184;0.0365152;0.312184;0.312184
31.07.2016 09:30;0.3603;0.0398111;0.3603;0.3603
31.07.2016 09:45;0.408416;0.216233;0.408416;0.408416
31.07.2016 10:00;0.456532;0.456532;0.456532;0.456532
31.07.2016 10:15;0.442037;0.442037;0.442037;0.442037
31.07.2016 10:30;0.427542;0.427542;0.427542;0.427542
31.07.2016 10:45;0.413047;0.413047;0.413047;0.413047
31.07.2016 11:00;0.398552;0.398552;0.398552;0.398552
31.07.2016 11:15;0.39547;0.39547;0.39547;0.39547
31.07.2016 11:30;0.392388;0.392388;0.392388;0.392388
31.07.2016 11:45;0.389306;0.389306;0.389306;0.389306
31.07.2016 12:00;0.386224;0.386224;0.386224;0.386224
31.07.2016 12:15;0.385243;0.385243;0.385243;0.385243
31.07.2016 12:30;0.384261;0.384261;0.384261;0.384261
31.07.2016 12:45;0.383279;0.383279;0.383279;0.383279
31.07.2016 13:00;0.382298;0.382298;0.382298;0.382298
31.07.2016 13:15;0.361459;0.361459;0.361459;0.361459
31.07.2016 13:30;0.340621;0.340621;0.340621;0.340621
31.07.2016 13:45;0.319783;0.319783;0.319783;0.319783
31.07.2016 14:00;0.298945;0.298945;0.298945;0.298945
31.07.2016 14:15;0.277475;0.277475;0.277475;0.277475
31.07.2016 14:30;0.256004;0.256004;0.256004;0.256004
31.07.2016 14:45;0.234534;0.234534;0.234534;0.234534
31.07.2016 15:00;0.213064;0.213064;0.213064;0.213064
31.07.2016 15:15;0.175913;0.175913;0.175913;0.175913
31.07.2016 15:30;0.138761;0.138761;0.138761;0.138761
31.07.2016 15:45;0.101609;0.101609;0.101609;0.101609
31.07.2016 16:00;0.0644575;0.0644575;0.0644575;0.0644575
31.07.2016 16:15;0.0611952;0.0611952;0.0611952;0.0611952
31.07.2016 16:30;0.0579329;0.0639233;0.0579329;0.0579329
31.07.2016 16:45;0.0546706;0.0554233;0.0546706;0.0546706
31.07.2016 17:00;0.0514083;0.0608875;0.0514083;0.0514083
31.07.2016 17:15;0.0381229;0.0593264;0.0381229;0.0381229
31.07.2016 17:30;0.0248375;0.0577652;0.0248375;0.0248375
31.07.2016 17:45;0.0155974;0.0655713;0.0261884;0.0115521
31.07.2016 18:00;0.0135449;0.0689538;0.0502818;0.00717406
31.07.2016 18:15;0.0147765;0.0615814;0.0502818;0.00719681
31.07.2016 18:30;0.0135449;0.061408;0.037711;0.00787682
31.07.2016 18:45;0.0110822;0.0573314;0.0209505;0.00802411
31.07.2016 19:00;0.0172392;0.0581121;0.0167606;0.00785408
31.07.2016 19:15;0.0443291;0.0621886;0.0115227;0.00799005
31.07.2016 19:30;0.0246274;0.0672191;0.0167606;0.0132602
31.07.2016 19:45;0.0172392;0.0613213;0.0125702;0.00876081
31.07.2016 20:00;0.0172392;0.0540355;0.0125702;0.00816009
31.07.2016 20:15;0.0164183;0.0536019;0.0157131;0.0126368
31.07.2016 20:30;0.0201122;0.0507397;0.0136176;0.00906682
31.07.2016 20:45;0.0455606;0.0646172;0.0146657;0.0145409
31.07.2016 21:00;0.0508964;0.0527345;0.0125702;0.0104041
31.07.2016 21:15;0.0184704;0.0554233;0.0324737;0.00799005
31.07.2016 21:30;0.0143658;0.0561172;0.0314257;0.00847742
31.07.2016 21:45;0.0164183;0.0538621;0.0272358;0.00734409
31.07.2016 22:00;0.0213438;0.053255;0.023046;0.00680006
31.07.2016 22:15;0.0246274;0.0554233;0.019903;0.00782015
31.07.2016 22:30;0.0357096;0.049959;0.0251409;0.00734409
31.07.2016 22:45;0.0373514;0.0479642;0.0450439;0.00731016
31.07.2016 23:00;0.0348887;0.0508264;0.0356161;0.00734409
31.07.2016 23:15;0.0476127;0.0441478;0.0272358;0.00972409
31.07.2016 23:30;0.018881;0.0469233;0.0450439;0.0112542
31.07.2016 23:45;0.0352993;0.045709;0.0345687;0.0114468
01.08.2016 00:00;0.041456;0.0381631;0.042949;0.0111069
01.08.2016 00:15;0.0307841;0.0367754;0.0618045;0.00847742
01.08.2016 00:30;0.0332469;0.034607;0.042949;0.0066074
01.08.2016 00:45;0.0328366;0.0296632;0.0502818;0.00651679
01.08.2016 01:00;0.0328366;0.0252397;0.0628519;0.00623339
01.08.2016 01:15;0.031605;0.024806;0.00733283;0.00719681
01.08.2016 01:30;0.018881;0.0209897;0.0335212;0.00666408
01.08.2016 01:45;0.0110822;0.012403;0.0167606;0.00606336
01.08.2016 02:00;0.0131346;0.0104949;0.042949;0.00663014
01.08.2016 02:15;0.0106719;0.0110153;0.0178081;0.00708345
01.08.2016 02:30;0.0106719;0.0112755;0.0251409;0.00685673
01.08.2016 02:45;0.00861945;0.0113622;0.0251409;0.00697009
01.08.2016 03:00;0.00861945;0.00884691;0.0251409;0.0066867
01.08.2016 03:15;0.00944036;0.00711221;0.0293307;0.0066074
01.08.2016 03:30;0.00903005;0.0095408;0.0083803;0.00655072
01.08.2016 03:45;0.00985097;0.0104949;0.0209505;0.00643736
01.08.2016 04:00;0.0114928;0.0112755;0.0324737;0.0066074
01.08.2016 04:15;0.00944036;0.011102;0.0136176;0.0066867
01.08.2016 04:30;0.00779854;0.0106683;0.00628537;0.00689079
01.08.2016 04:45;0.00820914;0.010148;0.0314257;0.00674338
01.08.2016 05:00;0.0106719;0.0085;0.0272358;0.00691341
01.08.2016 05:15;0.0123137;0.00919381;0.00628537;0.00702677
01.08.2016 05:30;0.0106719;0.010148;0.0115227;0.00702677
01.08.2016 05:45;0.00985097;0.010148;0.0314257;0.00711738
01.08.2016 06:00;0.00738823;0.00841328;0.023046;0.0079335
01.08.2016 06:15;0.00820914;0.00884691;0.0419015;0.00838681
01.08.2016 06:30;0.0057464;0.00962753;0.0911352;0.00935009
01.08.2016 06:45;0.00697762;0.0137908;0.107896;0.0122741
01.08.2016 07:00;0.00779854;0.0160458;0.0911352;0.0274044
01.08.2016 07:15;0.0320156;0.0174336;0.0963731;0.0456173
01.08.2016 07:30;0.00738823;0.0154388;0.0838024;0.047034
01.08.2016 07:45;0.0135449;0.0147449;0.184365;0.0427273
01.08.2016 08:00;0.00697762;0.0151785;0.0838024;0.0442572
01.08.2016 08:15;0.0160077;0.0150051;0.0324737;0.0467507
01.08.2016 08:30;0.00820914;0.0411989;0.0209505;0.0482014
01.08.2016 08:45;0.0164183;0.0313112;0.0618045;0.047204
01.08.2016 09:00;0.00820914;0.0309642;0.0659943;0.0478613
01.08.2016 09:15;0.0164183;0.0283621;0.0366636;0.049958
01.08.2016 09:30;0.00779854;0.034607;0.0324737;0.0493347
01.08.2016 09:45;0.0570534;0.0634029;0.0188555;0.172847
01.08.2016 10:00;0.213651;0.0572447;0.0083803;0.412901
01.08.2016 10:15;0.428289;0.0528213;0.0115227;0.428289
01.08.2016 10:30;0.443676;0.0536019;0.0136176;0.443676
01.08.2016 10:45;0.459064;0.331083;0.258287;0.459064
01.08.2016 11:00;0.474451;0.474451;0.474451;0.474451
01.08.2016 11:15;0.485303;0.485303;0.485303;0.485303
01.08.2016 11:30;0.496154;0.496154;0.496154;0.496154
01.08.2016 11:45;0.507006;0.507006;0.507006;0.507006
01.08.2016 12:00;0.517857;0.517857;0.517857;0.517857
01.08.2016 12:15;0.524456;0.524456;0.524456;0.524456
01.08.2016 12:30;0.531055;0.531055;0.531055;0.531055
01.08.2016 12:45;0.537654;0.537654;0.537654;0.537654
01.08.2016 13:00;0.544252;0.544252;0.544252;0.544252
01.08.2016 13:15;0.527437;0.527437;0.527437;0.527437
01.08.2016 13:30;0.510622;0.510622;0.510622;0.510622
01.08.2016 13:45;0.493807;0.493807;0.493807;0.493807
01.08.2016 14:00;0.476992;0.476992;0.476992;0.476992
01.08.2016 14:15;0.454736;0.454736;0.454736;0.454736
01.08.2016 14:30;0.432479;0.432479;0.432479;0.432479
01.08.2016 14:45;0.410223;0.410223;0.410223;0.410223
01.08.2016 15:00;0.387966;0.387966;0.387966;0.387966
01.08.2016 15:15;0.346092;0.346092;0.346092;0.346092
01.08.2016 15:30;0.304217;0.304217;0.304217;0.304217
01.08.2016 15:45;0.262343;0.262343;0.262343;0.262343
01.08.2016 16:00;0.220468;0.220468;0.220468;0.220468
01.08.2016 16:15;0.194115;0.194115;0.194115;0.194115
01.08.2016 16:30;0.167762;0.167762;0.167762;0.167762
01.08.2016 16:45;0.141408;0.141408;0.141408;0.141408
01.08.2016 17:00;0.115055;0.115055;0.115055;0.115055
01.08.2016 17:15;0.0858578;0.0858578;0.0858578;0.0858578
01.08.2016 17:30;0.0566608;0.0566608;0.0566608;0.0566608
01.08.2016 17:45;0.0274637;0.0574182;0.0274637;0.046218
01.08.2016 18:00;0.0110822;0.0545559;0.0115227;0.0428973
01.08.2016 18:15;0.0160077;0.0649641;0.00628537;0.0401206
01.08.2016 18:30;0.018881;0.0674794;0.0115227;0.0377745
01.08.2016 18:45;0.0119031;0.0715559;0.0115227;0.0378539
01.08.2016 19:00;0.0172392;0.0616682;0.00942776;0.0348505
01.08.2016 19:15;0.0192913;0.0511733;0.00523791;0.0327538
01.08.2016 19:30;0.0192913;0.0594131;0.0115227;0.0217603
01.08.2016 19:45;0.0250377;0.0561172;0.0146657;0.00838681
01.08.2016 20:00;0.0418663;0.0547294;0.0083803;0.00855684
01.08.2016 20:15;0.0197019;0.0567244;0.0115227;0.00810341
01.08.2016 20:30;0.0246274;0.0548161;0.019903;0.00791076
01.08.2016 20:45;0.0180601;0.0591529;0.0219979;0.0079335
01.08.2016 21:00;0.0205228;0.0582855;0.0240934;0.00791076
01.08.2016 21:15;0.0295529;0.0569845;0.0219979;0.0077974
01.08.2016 21:30;0.022575;0.0505662;0.0125702;0.00791076
01.08.2016 21:45;0.0336575;0.0550764;0.00733283;0.00770679
01.08.2016 22:00;0.0299632;0.0550764;0.00628537;0.00833013
01.08.2016 22:15;0.0320156;0.0525611;0.00628537;0.00804673
01.08.2016 22:30;0.0348887;0.0582855;0.0167606;0.00901015
01.08.2016 22:45;0.0385827;0.0530814;0.00942776;0.00782015
01.08.2016 23:00;0.0299632;0.0476172;0.00628537;0.00751413
01.08.2016 23:15;0.032426;0.0466631;0.0125702;0.00714013
01.08.2016 23:30;0.0430978;0.04701;0.0125702;0.00700415
01.08.2016 23:45;0.0328366;0.0466631;0.0115227;0.00677743
02.08.2016 00:00;0.032426;0.0428468;0.0125702;0.00697009
02.08.2016 00:15;0.0406351;0.0458825;0.00942776;0.00836406
02.08.2016 00:30;0.0348887;0.0378162;0.0146657;0.0114468
02.08.2016 00:45;0.0266796;0.0404182;0.00942776;0.0105741
02.08.2016 01:00;0.0254483;0.0279285;0.0115227;0.0107442
02.08.2016 01:15;0.0254483;0.0217704;0.0115227;0.00923673
02.08.2016 01:30;0.028732;0.0209897;0.0136176;0.00604074
02.08.2016 01:45;0.0201122;0.0150051;0.00523791;0.0066074
02.08.2016 02:00;0.0172392;0.0117091;0.00942776;0.00723074
02.08.2016 02:15;0.0106719;0.0112755;0.0146657;0.00674338
02.08.2016 02:30;0.00861945;0.0118827;0.0083803;0.00598406
02.08.2016 02:45;0.00985097;0.0118827;0.00523791;0.00657347
02.08.2016 03:00;0.00779854;0.0112755;0.0146657;0.00666408
02.08.2016 03:15;0.00697762;0.0085;0.0136176;0.00677743
02.08.2016 03:30;0.0102613;0.00858673;0.00523791;0.00680006
02.08.2016 03:45;0.00903005;0.0100612;0.0104752;0.00657347
02.08.2016 04:00;0.00738823;0.0112755;0.0136176;0.00609742
02.08.2016 04:15;0.00861945;0.0117958;0.0104752;0.00649404
02.08.2016 04:30;0.00903005;0.0105816;0.00628537;0.00680006
02.08.2016 04:45;0.00861945;0.0110153;0.0136176;0.00680006
02.08.2016 05:00;0.00492548;0.0108418;0.0115227;0.00634675
02.08.2016 05:15;0.00492548;0.00971425;0.00942776;0.00683411
02.08.2016 05:30;0.00656731;0.0103214;0.0104752;0.00810341
02.08.2016 05:45;0.00861945;0.0104949;0.0083803;0.00819415
02.08.2016 06:00;0.00697762;0.010148;0.0115227;0.0111634
02.08.2016 06:15;0.00492548;0.0098877;0.0115227;0.0117868
02.08.2016 06:30;0.00820914;0.0100612;0.00523791;0.0115941
02.08.2016 06:45;0.00533579;0.0148316;0.0146657;0.0117641
02.08.2016 07:00;0.00533579;0.0156989;0.0188555;0.0280504
02.08.2016 07:15;0.0180601;0.0169999;0.0136176;0.0437472
02.08.2016 07:30;0.0184704;0.0172602;0.042949;0.0461613
02.08.2016 07:45;0.0139555;0.0159591;0.019903;0.0465014
02.08.2016 08:00;0.00451488;0.0155255;0.0157131;0.0478274
02.08.2016 08:15;0.0110822;0.0204693;0.163164;0.0488473
02.08.2016 08:30;0.00944036;0.0351274;0.189455;0.161888
02.08.2016 08:45;0.10817;0.0321785;0.203922;0.203922
02.08.2016 09:00;0.218388;0.0344336;0.218388;0.218388
02.08.2016 09:15;0.233538;0.0314846;0.233538;0.233538
02.08.2016 09:30;0.248687;0.0333928;0.248687;0.248687
02.08.2016 09:45;0.263837;0.0361682;0.263837;0.263837
02.08.2016 10:00;0.278987;0.233862;0.278987;0.278987
02.08.2016 10:15;0.2874;0.2874;0.2874;0.2874
02.08.2016 10:30;0.295813;0.295813;0.295813;0.295813
02.08.2016 10:45;0.304226;0.304226;0.304226;0.304226
02.08.2016 11:00;0.312639;0.312639;0.312639;0.312639
02.08.2016 11:15;0.303176;0.303176;0.303176;0.303176
02.08.2016 11:30;0.293714;0.293714;0.293714;0.293714
02.08.2016 11:45;0.284251;0.284251;0.284251;0.284251
02.08.2016 12:00;0.274789;0.274789;0.274789;0.274789
02.08.2016 12:15;0.271487;0.271487;0.271487;0.271487
02.08.2016 12:30;0.268185;0.268185;0.268185;0.268185
02.08.2016 12:45;0.264884;0.264884;0.264884;0.264884
02.08.2016 13:00;0.261582;0.261582;0.261582;0.261582
02.08.2016 13:15;0.250654;0.250654;0.250654;0.250654
02.08.2016 13:30;0.239725;0.239725;0.239725;0.239725
02.08.2016 13:45;0.228797;0.228797;0.228797;0.228797
02.08.2016 14:00;0.217868;0.217868;0.217868;0.217868
02.08.2016 14:15;0.204489;0.204489;0.204489;0.204489
02.08.2016 14:30;0.191109;0.191109;0.191109;0.191109
02.08.2016 14:45;0.177729;0.177729;0.177729;0.177729
02.08.2016 15:00;0.16435;0.16435;0.16435;0.16435
02.08.2016 15:15;0.140474;0.140474;0.140474;0.140474
02.08.2016 15:30;0.116598;0.116598;0.116598;0.116598
02.08.2016 15:45;0.0927214;0.0927214;0.0927214;0.0927214
02.08.2016 16:00;0.0688453;0.0688453;0.0688453;0.0688453
02.08.2016 16:15;0.0706229;0.0706229;0.0706229;0.0706229
02.08.2016 16:30;0.0724006;0.0724006;0.0724006;0.0724006
02.08.2016 16:45;0.0741783;0.0741783;0.0741783;0.0741783
02.08.2016 17:00;0.0759559;0.0759559;0.0759559;0.0759559
02.08.2016 17:15;0.0704753;0.0704753;0.0704753;0.0704753
02.08.2016 17:30;0.0649947;0.0649947;0.0649947;0.0649947
02.08.2016 17:45;0.0595141;0.0595141;0.0595141;0.0595141
02.08.2016 18:00;0.0540335;0.0568111;0.0540335;0.0540335
02.08.2016 18:15;0.0400918;0.0555967;0.0400918;0.0503774
02.08.2016 18:30;0.0261501;0.0493519;0.105801;0.0399505
02.08.2016 18:45;0.0262692;0.0531683;0.0680893;0.0394179
02.08.2016 19:00;0.0131346;0.0510866;0.0251409;0.0470114
02.08.2016 19:15;0.0147765;0.0607141;0.0167606;0.0347371
02.08.2016 19:30;0.00985097;0.0581988;0.00942776;0.0283903
02.08.2016 19:45;0.0172392;0.0583722;0.0167606;0.018961
02.08.2016 20:00;0.0114928;0.0570713;0.0125702;0.00923673
02.08.2016 20:15;0.0131346;0.0565508;0.0083803;0.00881749
02.08.2016 20:30;0.0176495;0.0531683;0.0125702;0.00825083
02.08.2016 20:45;0.0160077;0.0528213;0.0419015;0.00821677
02.08.2016 21:00;0.012724;0.0531683;0.0387585;0.00850016
02.08.2016 21:15;0.0110822;0.0538621;0.0282833;0.00802411
02.08.2016 21:30;0.0131346;0.0507397;0.0335212;0.00819415
02.08.2016 21:45;0.018881;0.0534284;0.042949;0.0079335
02.08.2016 22:00;0.0180601;0.0535152;0.0345687;0.0122175
02.08.2016 22:15;0.0151868;0.0494386;0.0324737;0.0128635
02.08.2016 22:30;0.0229856;0.0487447;0.0408534;0.0128408
02.08.2016 22:45;0.0295529;0.0489183;0.0345687;0.0130901
02.08.2016 23:00;0.0328366;0.0432805;0.0104752;0.0102001
02.08.2016 23:15;0.0332469;0.0395509;0.0115227;0.00719681
02.08.2016 23:30;0.0291423;0.0421529;0.0136176;0.00748007
02.08.2016 23:45;0.0361202;0.034954;0.0125702;0.00770679
03.08.2016 00:00;0.0233959;0.0381631;0.0104752;0.00691341
03.08.2016 00:15;0.0246274;0.0383367;0.0083803;0.00640343
03.08.2016 00:30;0.0250377;0.0325254;0.0146657;0.00725348
03.08.2016 00:45;0.0176495;0.0342601;0.0157131;0.00685673
03.08.2016 01:00;0.0221647;0.020556;0.0083803;0.00736672
03.08.2016 01:15;0.0180601;0.0286224;0.0167606;0.00736672
03.08.2016 01:30;0.0102613;0.0234183;0.0104752;0.00674338
03.08.2016 01:45;0.00615671;0.0134438;0.00942776;0.0066074
03.08.2016 02:00;0.0110822;0.0113622;0.0104752;0.0066074
03.08.2016 02:15;0.00903005;0.0116224;0.0146657;0.00762749
03.08.2016 02:30;0.00779854;0.0117091;0.0115227;0.00691341
03.08.2016 02:45;0.00615671;0.0120561;0.0104752;0.00711738
03.08.2016 03:00;0.00820914;0.0117958;0.0104752;0.00694747
03.08.2016 03:15;0.00820914;0.00902036;0.0125702;0.00680006
03.08.2016 03:30;0.00944036;0.0103214;0.0146657;0.00700415
03.08.2016 03:45;0.00861945;0.011102;0.00942776;0.00753675
03.08.2016 04:00;0.00985097;0.0112755;0.0104752;0.00689079
03.08.2016 04:15;0.00903005;0.0125765;0.0178081;0.00742339
03.08.2016 04:30;0.00533579;0.0123163;0.0083803;0.00748007
03.08.2016 04:45;0.00615671;0.0114489;0.00942776;0.00702677
03.08.2016 05:00;0.00697762;0.0115357;0.0146657;0.00663014
03.08.2016 05:15;0.00985097;0.00962753;0.0125702;0.00745745
03.08.2016 05:30;0.00944036;0.010148;0.0083803;0.00691341
03.08.2016 05:45;0.00861945;0.011102;0.0146657;0.00757081
03.08.2016 06:00;0.00779854;0.010755;0.00942776;0.0089874
03.08.2016 06:15;0.00944036;0.0105816;0.0157131;0.00872675
03.08.2016 06:30;0.00697762;0.00997443;0.0104752;0.0102908
03.08.2016 06:45;0.00697762;0.0130969;0.0136176;0.0102568
03.08.2016 07:00;0.00656731;0.0150918;0.0157131;0.0234603
03.08.2016 07:15;0.00615671;0.0156989;0.0293307;0.0389872
03.08.2016 07:30;0.00615671;0.0218571;0.0324737;0.0437246
03.08.2016 07:45;0.00656731;0.0287959;0.0157131;0.0450847
03.08.2016 08:00;0.00533579;0.029056;0.0125702;0.046388
03.08.2016 08:15;0.0525209;0.0282754;0.0125702;0.0781186
03.08.2016 08:30;0.220376;0.0300101;0.0104752;0.220376
03.08.2016 08:45;0.247238;0.0295765;0.166363;0.247238
03.08.2016 09:00;0.274099;0.0294029;0.274099;0.274099
03.08.2016 09:15;0.318821;0.0302703;0.318821;0.318821
03.08.2016 09:30;0.363542;0.326249;0.363542;0.363542
03.08.2016 09:45;0.408263;0.408263;0.408263;0.408263
03.08.2016 10:00;0.452984;0.452984;0.452984;0.452984
03.08.2016 10:15;0.470263;0.470263;0.470263;0.470263
03.08.2016 10:30;0.487542;0.487542;0.487542;0.487542
03.08.2016 10:45;0.504821;0.504821;0.504821;0.504821
03.08.2016 11:00;0.5221;0.5221;0.5221;0.5221
03.08.2016 11:15;0.513558;0.513558;0.513558;0.513558
03.08.2016 11:30;0.505016;0.505016;0.505016;0.505016
03.08.2016 11:45;0.496474;0.496474;0.496474;0.496474
03.08.2016 12:00;0.487932;0.487932;0.487932;0.487932
03.08.2016 12:15;0.450531;0.450531;0.450531;0.450531
03.08.2016 12:30;0.41313;0.41313;0.41313;0.41313
03.08.2016 12:45;0.375729;0.375729;0.375729;0.375729
03.08.2016 13:00;0.338328;0.338328;0.338328;0.338328
03.08.2016 13:15;0.338924;0.338924;0.338924;0.338924
03.08.2016 13:30;0.339521;0.339521;0.339521;0.339521
03.08.2016 13:45;0.340118;0.340118;0.340118;0.340118
03.08.2016 14:00;0.340714;0.340714;0.340714;0.340714
03.08.2016 14:15;0.335966;0.335966;0.335966;0.335966
03.08.2016 14:30;0.331218;0.331218;0.331218;0.331218
03.08.2016 14:45;0.32647;0.32647;0.32647;0.32647
03.08.2016 15:00;0.321723;0.321723;0.321723;0.321723
03.08.2016 15:15;0.268807;0.268807;0.268807;0.268807
03.08.2016 15:30;0.215892;0.215892;0.215892;0.215892
03.08.2016 15:45;0.162976;0.162976;0.162976;0.162976
03.08.2016 16:00;0.110061;0.110061;0.110061;0.110061
03.08.2016 16:15;0.105862;0.105862;0.105862;0.105862
